date,close
1995-12-27,546.4000244140625
1995-12-28,546.1799926757812
1995-12-29,550.0
1996-01-02,553.1199951171875
1996-01-03,554.3499755859375
1996-01-04,550.5900268554688
1996-01-05,546.0800170898438
1996-01-08,548.4400024414062
1996-01-09,543.77001953125
1996-01-10,537.260009765625
1996-01-11,538.8200073242188
1996-01-12,536.239990234375
1996-01-15,534.1400146484375
1996-01-16,532.9600219726562
1996-01-17,534.3599853515625
1996-01-18,529.8400268554688
1996-01-19,531.3499755859375
1996-01-22,532.4199829101562
1996-01-23,534.2000122070312
1996-01-24,538.3900146484375
1996-01-25,542.530029296875
1996-01-26,546.239990234375
1996-01-29,548.5
1996-01-30,551.719970703125
1996-01-31,554.510009765625
1996-02-01,556.22998046875
1996-02-02,556.3400268554688
1996-02-05,558.3800048828125
1996-02-06,560.9600219726562
1996-02-07,563.7100219726562
1996-02-08,566.3400268554688
1996-02-09,565.47998046875
1996-02-12,563.969970703125
1996-02-13,562.1500244140625
1996-02-14,562.8900146484375
1996-02-15,562.6900024414062
1996-02-16,563.969970703125
1996-02-20,561.1400146484375
1996-02-21,568.0800170898438
1996-02-22,573.1900024414062
1996-02-23,572.25
1996-02-26,568.5800170898438
1996-02-27,566.9099731445312
1996-02-28,569.52001953125
1996-02-29,564.6099853515625
1996-03-01,565.969970703125
1996-03-04,569.77001953125
1996-03-05,571.989990234375
1996-03-06,572.6400146484375
1996-03-07,573.2000122070312
1996-03-08,560.8599853515625
1996-03-11,563.4299926757812
1996-03-12,561.1099853515625
1996-03-13,562.5800170898438
1996-03-14,563.969970703125
1996-03-15,563.7100219726562
1996-03-18,567.0399780273438
1996-03-19,566.6599731445312
1996-03-20,569.2999877929688
1996-03-21,570.4199829101562
1996-03-22,571.6599731445312
1996-03-25,570.0999755859375
1996-03-26,570.9099731445312
1996-03-27,570.3200073242188
1996-03-28,568.4400024414062
1996-03-29,573.760009765625
1996-04-01,574.8900146484375
1996-04-02,574.9400024414062
1996-04-03,576.6099853515625
1996-04-04,579.6699829101562
1996-04-08,572.8400268554688
1996-04-09,575.2100219726562
1996-04-10,572.469970703125
1996-04-11,572.7899780273438
1996-04-12,574.5599975585938
1996-04-15,578.5399780273438
1996-04-16,581.7100219726562
1996-04-17,582.7899780273438
1996-04-18,585.5800170898438
1996-04-19,588.47998046875
1996-04-22,589.8800048828125
1996-04-23,593.3699951171875
1996-04-24,591.4400024414062
1996-04-25,593.75
1996-04-26,595.6900024414062
1996-04-29,594.8300170898438
1996-04-30,592.9400024414062
1996-05-01,595.9500122070312
1996-05-02,591.010009765625
1996-05-03,591.5999755859375
1996-05-06,590.739990234375
1996-05-07,589.1300048828125
1996-05-08,585.9000244140625
1996-05-09,588.6400146484375
1996-05-10,592.8400268554688
1996-05-13,599.02001953125
1996-05-14,602.780029296875
1996-05-15,602.510009765625
1996-05-16,602.2999877929688
1996-05-17,607.239990234375
1996-05-20,611.6500244140625
1996-05-21,614.7100219726562
1996-05-22,617.6099853515625
1996-05-23,615.6300048828125
1996-05-24,616.9199829101562
1996-05-28,613.739990234375
1996-05-29,610.1400146484375
1996-05-30,611.760009765625
1996-05-31,613.1500244140625
1996-06-03,610.9000244140625
1996-06-04,609.9299926757812
1996-06-05,610.6300048828125
1996-06-06,605.469970703125
1996-06-07,601.969970703125
1996-06-10,602.0800170898438
1996-06-11,599.989990234375
1996-06-12,599.8800048828125
1996-06-13,598.8599853515625
1996-06-14,594.77001953125
1996-06-17,591.219970703125
1996-06-18,589.4500122070312
1996-06-19,589.5
1996-06-20,585.3099975585938
1996-06-21,585.0999755859375
1996-06-24,584.989990234375
1996-06-25,581.5499877929688
1996-06-26,574.9400024414062
1996-06-27,569.2999877929688
1996-06-28,576.280029296875
1996-07-01,579.5599975585938
1996-07-02,579.6699829101562
1996-07-03,579.5599975585938
1996-07-05,574.1900024414062
1996-07-08,568.4400024414062
1996-07-09,566.4500122070312
1996-07-10,561.3900146484375
1996-07-11,548.1199951171875
1996-07-12,548.6599731445312
1996-07-15,532.0499877929688
1996-07-16,524.2000122070312
1996-07-17,538.6099853515625
1996-07-18,550.3200073242188
1996-07-19,547.4199829101562
1996-07-22,541.4500122070312
1996-07-23,534.9000244140625
1996-07-24,526.8900146484375
1996-07-25,530.5999755859375
1996-07-26,536.9400024414062
1996-07-29,533.9299926757812
1996-07-30,534.469970703125
1996-07-31,537.1500244140625
1996-08-01,541.239990234375
1996-08-02,546.02001953125
1996-08-05,545.3800048828125
1996-08-06,545.27001953125
1996-08-07,547.3099975585938
1996-08-08,548.9299926757812
1996-08-09,547.9000244140625
1996-08-12,549.9500122070312
1996-08-13,547.469970703125
1996-08-14,547.9000244140625
1996-08-15,550.1599731445312
1996-08-16,553.3900146484375
1996-08-19,554.8400268554688
1996-08-20,556.6599731445312
1996-08-21,555.0
1996-08-22,557.469970703125
1996-08-23,558.7100219726562
1996-08-26,558.3300170898438
1996-08-27,559.8400268554688
1996-08-28,561.1300048828125
1996-08-29,558.5999755859375
1996-08-30,556.8800048828125
1996-09-03,555.1099853515625
1996-09-04,554.5700073242188
1996-09-05,553.760009765625
1996-09-06,557.0399780273438
1996-09-09,559.030029296875
1996-09-10,562.3099975585938
1996-09-11,562.9500122070312
1996-09-12,563.5399780273438
1996-09-13,567.4099731445312
1996-09-16,568.010009765625
1996-09-17,564.6199951171875
1996-09-18,563.6500244140625
1996-09-19,562.4199829101562
1996-09-20,562.4199829101562
1996-09-23,560.7000122070312
1996-09-24,560.3200073242188
1996-09-25,562.4199829101562
1996-09-26,563.5999755859375
1996-09-27,565.260009765625
1996-09-30,568.1699829101562
1996-10-01,565.260009765625
1996-10-02,568.5399780273438
1996-10-03,569.510009765625
1996-10-04,576.5499877929688
1996-10-07,578.3800048828125
1996-10-08,578.1599731445312
1996-10-09,575.75
1996-10-10,575.6900024414062
1996-10-11,576.010009765625
1996-10-14,574.780029296875
1996-10-15,570.9600219726562
1996-10-16,571.5
1996-10-17,571.4500122070312
1996-10-18,572.9000244140625
1996-10-21,570.6900024414062
1996-10-22,567.2000122070312
1996-10-23,564.4600219726562
1996-10-24,563.5999755859375
1996-10-25,563.6500244140625
1996-10-28,560.3200073242188
1996-10-29,559.2999877929688
1996-10-30,558.1699829101562
1996-10-31,561.5599975585938
1996-11-01,565.2100219726562
1996-11-04,564.4000244140625
1996-11-05,566.4500122070312
1996-11-06,570.6900024414062
1996-11-07,571.6599731445312
1996-11-08,572.6300048828125
1996-11-11,572.1400146484375
1996-11-12,573.8099975585938
1996-11-13,576.1199951171875
1996-11-14,577.25
1996-11-15,577.2999877929688
1996-11-18,576.3400268554688
1996-11-19,576.3400268554688
1996-11-20,579.1300048828125
1996-11-21,579.5599975585938
1996-11-22,582.4099731445312
1996-11-25,581.1699829101562
1996-11-26,580.0499877929688
1996-11-27,579.9400024414062
1996-11-29,582.72998046875
1996-12-02,584.0800170898438
1996-12-03,583.3200073242188
1996-12-04,580.1500244140625
1996-12-05,581.1699829101562
1996-12-06,577.1400146484375
1996-12-09,581.4400024414062
1996-12-10,581.5399780273438
1996-12-11,574.3599853515625
1996-12-12,569.0599975585938
1996-12-13,565.5999755859375
1996-12-16,562.030029296875
1996-12-17,559.8400268554688
1996-12-18,564.4099731445312
1996-12-19,567.6500244140625
1996-12-20,571.1799926757812
1996-12-23,569.9299926757812
1996-12-24,570.6300048828125
1996-12-26,572.219970703125
1996-12-27,570.8699951171875
1996-12-30,572.1199951171875
1996-12-31,572.3400268554688
1997-01-02,569.1599731445312
1997-01-03,572.4500122070312
1997-01-06,572.0599975585938
1997-01-07,575.6300048828125
1997-01-08,576.719970703125
1997-01-09,581.739990234375
1997-01-10,586.0399780273438
1997-01-13,586.1300048828125
1997-01-14,588.3499755859375
1997-01-15,586.47998046875
1997-01-16,587.3599853515625
1997-01-17,589.9500122070312
1997-01-20,588.9400024414062
1997-01-21,589.9400024414062
1997-01-22,590.8699951171875
1997-01-23,589.6900024414062
1997-01-24,588.1599731445312
1997-01-27,586.1599731445312
1997-01-28,588.0700073242188
1997-01-29,587.6699829101562
1997-01-30,588.6599731445312
1997-01-31,588.77001953125
1997-02-03,589.7100219726562
1997-02-04,589.25
1997-02-05,585.4099731445312
1997-02-06,585.030029296875
1997-02-07,586.6099853515625
1997-02-10,587.8400268554688
1997-02-11,589.239990234375
1997-02-12,593.0999755859375
1997-02-13,595.4000244140625
1997-02-14,594.1500244140625
1997-02-18,598.0999755859375
1997-02-19,599.1500244140625
1997-02-20,597.4299926757812
1997-02-21,597.2899780273438
1997-02-24,598.0700073242188
1997-02-25,599.989990234375
1997-02-26,597.3099975585938
1997-02-27,595.1699829101562
1997-02-28,594.239990234375
1997-03-03,594.8200073242188
1997-03-04,597.0399780273438
1997-03-05,600.8800048828125
1997-03-06,600.3099975585938
1997-03-07,602.0599975585938
1997-03-10,603.6300048828125
1997-03-11,603.4299926757812
